candidate_id,job_id,total_experience_years,education_level,skills_list,certification_count,project_count,job_fit_label
C15434,J002,0.6,B.Sc,"Swift,Go,Angular",4.0,1,0
C15435,J002,1.7,M.Sc,"Azure,Kotlin,Kubernetes,CSS,React,SQL,Flask",2.0,4,1
C15436,J001,2.8,M.Tech,"Flask,Kotlin,CSS,HTML,GCP,AWS",3.0,6,1
C15437,J001,6.6,B.Sc,"SQL,Docker,C++",5.0,6,1
C15438,J003,3.2,PhD,"Java,Docker,React,Azure,GCP",0.0,4,1
C15439,J003,6.3,High School,"CSS,Swift,Kotlin,Angular,HTML",0.0,6,0
C15440,J003,3.4,B.Sc,"Azure,Kubernetes,Kotlin,AWS,Flask,Go,Swift",4.0,4,0
C15441,J003,2.2,PhD,"GCP,Java,Node.js,SQL",0.0,3,1
C15442,J003,6.1,B.Tech,"Docker,Node.js,Angular,Java,Go,CSS,React",5.0,3,1
C15443,J003,3.9,High School,"Python,Node.js,Flask,Java,SQL",5.0,2,0
C15444,J004,1.7,M.Tech,"Django,GCP,Node.js",2.0,4,0
C15445,J004,3.9,B.Sc,"Python,Angular,Kubernetes,React,Flask,AWS",5.0,2,0
C15446,J003,2.4,M.Sc,"React,Java,Azure,GCP,CSS",3.0,3,0
C15447,J003,0.0,M.Tech,"GCP,CSS,Flask,Kubernetes",4.0,2,1
C15448,J002,4.9,PhD,"Python,AWS,SQL,React,Go,GCP",1.0,4,0
C15449,J002,5.2,M.Sc,"Kubernetes,AWS,C++",3.0,6,0
C15450,J001,6.7,Diploma,"React,SQL,Python,Swift,Kubernetes,AWS,Django",4.0,4,1
C15451,J001,3.8,B.Sc,"SQL,Flask,Java,Python",0.0,5,1
C15452,J002,2.5,M.Sc,"SQL,Go,Docker",2.0,5,0
C15453,J004,4.7,Diploma,"JavaScript,Django,React,Angular,Go",1.0,5,0
C15454,J002,4.7,High School,"JavaScript,Flask,React,Azure,HTML,Python,C++",1.0,5,1
C15455,J001,6.3,PhD,"Python,JavaScript,CSS,SQL,Flask,Django",2.0,2,0
C15456,J001,2.9,M.Tech,"Docker,Swift,GCP,React,Angular",3.0,5,0
C15457,J002,2.7,PhD,"HTML,React,Angular,GCP,Kubernetes,Django,SQL",0.0,2,1
C15458,J004,1.6,B.Sc,"Go,HTML,C++",4.0,4,0
C15459,J003,4.1,M.Tech,"Node.js,Python,Kubernetes,SQL,Docker",5.0,5,1
C15460,J003,0.0,Diploma,"Swift,JavaScript,Docker,CSS,Kotlin",4.0,3,1
C15461,J001,4.6,M.Sc,"SQL,JavaScript,CSS,Python,Kotlin,Swift",0.0,3,0
C15462,J004,4.2,PhD,"Swift,GCP,Angular,Java,Azure,C++,Docker",3.0,1,1
C15463,J004,4.2,Diploma,"React,Kotlin,SQL,Docker,AWS,Kubernetes",2.0,5,1
C15464,J002,3.3,Diploma,"Kotlin,Django,AWS,Java,Flask,Go,CSS",1.0,5,0
C15465,J002,6.1,B.Sc,"Docker,Kubernetes,Swift,Django,HTML,CSS",3.0,2,1
C15466,J004,4.7,M.Sc,"Django,C++,Kubernetes,Swift",1.0,3,1
C15467,J003,1.8,B.Sc,"Django,AWS,Kubernetes,Python",5.0,1,1
C15468,J002,1.8,Diploma,"Go,Node.js,Docker,JavaScript,Django,Python,AWS",3.0,1,1
C15469,J001,1.2,Diploma,"JavaScript,SQL,C++,CSS",1.0,2,1
C15470,J001,4.1,B.Tech,"Django,CSS,JavaScript,Python,Docker,Go",1.0,1,1
C15471,J004,1.0,B.Sc,"JavaScript,Kubernetes,HTML,Django,Kotlin,Azure",5.0,5,0
C15472,J002,5.2,M.Sc,"Kubernetes,SQL,Java,Azure,Go",1.0,1,0
C15473,J002,5.6,M.Tech,"Flask,SQL,Kubernetes,Node.js,Go,Python,Angular",4.0,5,1
C15474,J001,1.2,High School,"Kubernetes,Docker,SQL",5.0,2,0
C15475,J004,2.6,B.Sc,"Swift,SQL,Kubernetes,Docker,Azure,Django",1.0,3,0
C15476,J004,3.0,PhD,"Kotlin,Docker,Java,Azure,Python",1.0,2,1
C15477,J001,4.8,M.Sc,"Go,AWS,JavaScript,Java,Flask",3.0,6,1
C15478,J001,6.2,Diploma,"Flask,Python,React",1.0,3,0
C15479,J003,0.0,B.Tech,"HTML,Flask,Java,CSS,GCP,Docker",5.0,5,1
C15480,J001,2.4,High School,"Go,CSS,Docker,JavaScript,C++,Kotlin",5.0,6,0
C15481,J002,2.5,M.Tech,"Node.js,Docker,Kubernetes,CSS,Kotlin,Angular,SQL",4.0,3,1
C15482,J002,0.2,PhD,"SQL,GCP,CSS,Kubernetes,Node.js",1.0,5,1
C15483,J004,2.0,B.Tech,"Docker,Swift,Java",0.0,5,1
C15484,J004,3.9,Diploma,"GCP,React,Kotlin",2.0,4,1
C15485,J004,2.4,Diploma,"Kubernetes,GCP,HTML",4.0,6,1
C15486,J001,0.0,PhD,"Kubernetes,Django,Python,SQL,Java,CSS,AWS",2.0,4,0
C15487,J002,8.7,B.Tech,"JavaScript,Flask,Azure,Java",1.0,2,0
C15488,J002,3.5,B.Tech,"Swift,Flask,HTML",1.0,1,0
C15489,J002,3.2,M.Sc,"SQL,C++,Docker,Angular,Swift,React,CSS",3.0,5,0
C15490,J001,0.8,M.Tech,"JavaScript,Flask,AWS,Go,Kubernetes,React,Swift",1.0,4,0
C15491,J002,3.5,M.Sc,"SQL,Docker,Flask,React",4.0,1,0
C15492,J001,2.7,B.Tech,"CSS,Azure,JavaScript,Django",3.0,4,1
C15493,J003,0.0,High School,"Docker,Kotlin,Django,React",4.0,4,1
C15494,J001,0.9,B.Sc,"Java,CSS,C++",0.0,5,1
C15495,J001,4.6,B.Tech,"Angular,Java,React",5.0,5,0
C15496,J002,6.9,M.Sc,"SQL,C++,Kotlin,Django,Java",2.0,5,1
C15497,J001,3.7,M.Tech,"CSS,Node.js,GCP,C++,Django,HTML,SQL",2.0,2,0
C15498,J004,5.2,M.Sc,"Angular,AWS,React",3.0,1,0
C15499,J001,2.7,M.Tech,"Python,Django,Go",3.0,6,0
C15500,J003,2.8,M.Tech,"Django,HTML,Swift,C++,Go,Flask,React",5.0,6,1
C15501,J002,5.2,M.Sc,"Kotlin,AWS,Node.js,Swift,Docker",5.0,3,0
C15502,J003,6.3,M.Tech,"Flask,Azure,Kotlin,Node.js,AWS,Go",2.0,5,0
C15503,J001,5.6,M.Sc,"Kotlin,Flask,Swift,Django",4.0,1,0
C15504,J001,0.9,High School,"Angular,Azure,JavaScript,React,Kubernetes",0.0,4,0
C15505,J003,2.9,Diploma,"C++,Docker,CSS,AWS,Java,Flask",2.0,4,1
C15506,J001,3.6,M.Tech,"Python,Java,Azure,C++,SQL",2.0,3,0
C15507,J003,2.5,Diploma,"Python,Kotlin,Flask,Docker,GCP,Django,Kubernetes",2.0,4,1
C15508,J001,3.8,M.Sc,"GCP,Flask,Python,Django,C++,Angular",2.0,5,0
C15509,J004,4.6,B.Sc,"Python,Node.js,Kotlin",2.0,1,1
C15510,J002,5.0,M.Sc,"Angular,JavaScript,Django,Java,Flask,HTML,Docker",2.0,6,1
C15511,J002,6.4,High School,"Azure,C++,Python,HTML,React,Go,Django",3.0,6,1
C15512,J002,2.3,B.Sc,"HTML,React,Python,Kotlin,Flask",2.0,2,1
C15513,J001,0.3,M.Sc,"C++,SQL,Kotlin",4.0,2,1
C15514,J004,3.7,M.Sc,"CSS,Django,Kubernetes",3.0,2,1
C15515,J004,6.8,B.Sc,"Angular,Java,Swift,GCP",3.0,5,0
C15516,J001,2.0,B.Sc,"React,Flask,Django",2.0,1,0
C15517,J004,4.4,B.Tech,"Angular,CSS,Django,Kotlin,GCP",5.0,3,1
C15518,J002,4.4,PhD,"React,Azure,HTML,Go",1.0,6,0
C15519,J002,3.4,M.Tech,"GCP,Flask,JavaScript,SQL,HTML",3.0,2,1
C15520,J004,3.0,B.Tech,"CSS,Docker,SQL,C++,React,GCP",4.0,3,0
C15521,J002,1.2,B.Tech,"GCP,Node.js,CSS,Java,SQL",1.0,3,1
C15522,J001,0.0,M.Sc,"Java,SQL,Go",1.0,1,0
C15523,J004,0.8,M.Tech,"Go,Docker,AWS,JavaScript,HTML,Swift",3.0,4,1
C15524,J003,2.2,Diploma,"GCP,Java,Azure",1.0,2,1
C15525,J004,5.2,M.Tech,"Kotlin,CSS,Django,GCP",4.0,4,1
C15526,J004,2.8,High School,"Kubernetes,Docker,CSS,Python,SQL,GCP,AWS",3.0,4,1
C15527,J003,2.0,Diploma,"Django,Node.js,HTML,AWS,Java,CSS",1.0,3,0
C15528,J004,1.2,High School,"Angular,Kotlin,Go,Node.js",3.0,6,1
C15529,J002,4.3,M.Tech,"Azure,Docker,Node.js,React",2.0,3,1
C15530,J004,5.7,High School,"Angular,Kotlin,Node.js",0.0,4,1
C15531,J001,5.1,M.Tech,"Kotlin,GCP,Python,C++,Azure,Angular",5.0,6,0
C15532,J001,4.2,M.Tech,"Java,SQL,Azure,Python",1.0,6,1
C15533,J004,0.0,M.Sc,"GCP,React,JavaScript,Azure",2.0,3,0
C15534,J003,2.3,PhD,"Kubernetes,Azure,Swift,Java",2.0,4,1
C15535,J004,6.9,B.Tech,"Go,Docker,HTML",1.0,4,1
C15536,J003,5.2,M.Tech,"Azure,React,SQL,Swift,C++,Node.js,Django",0.0,4,0
C15537,J003,0.0,M.Sc,"Docker,Angular,SQL,Flask,AWS,GCP,Azure",5.0,5,1
C15538,J003,2.9,Diploma,"Angular,Flask,Python,Kubernetes,Docker,C++,Node.js",5.0,5,1
C15539,J001,3.7,M.Tech,"Angular,Django,Go,AWS,Flask",4.0,1,0
C15540,J002,1.5,M.Sc,"Kotlin,Swift,Docker,Django,Angular,Azure,Kubernetes",5.0,5,0
C15541,J001,0.0,M.Tech,"AWS,Kotlin,SQL,HTML,Kubernetes,GCP",0.0,3,1
C15542,J001,3.2,B.Sc,"Java,GCP,Kubernetes,Docker,CSS",3.0,1,0
C15543,J001,1.4,M.Sc,"Python,Django,SQL,JavaScript,Flask",2.0,2,1
C15544,J002,1.4,Diploma,"React,Django,Swift",0.0,1,0
C15545,J004,2.3,M.Sc,"SQL,Flask,Docker",2.0,1,1
C15546,J002,2.7,B.Sc,"CSS,Go,Kubernetes,Kotlin,HTML,SQL",0.0,2,1
C15547,J003,3.0,PhD,"Node.js,Flask,JavaScript,React,Python,Django,Go",4.0,3,1
C15548,J001,1.2,M.Sc,"Node.js,Kotlin,AWS",1.0,6,1
C15549,J003,2.6,High School,"Kotlin,Angular,React",3.0,5,0
C15550,J003,0.0,M.Sc,"Go,Java,AWS",2.0,6,0
C15551,J004,3.6,PhD,"AWS,GCP,SQL,Node.js,React",1.0,1,0
C15552,J002,0.0,High School,"Swift,SQL,Django,Flask",4.0,2,0
C15553,J002,2.4,PhD,"JavaScript,Azure,Docker,Kubernetes,GCP,Go,AWS",3.0,6,1
C15554,J001,4.8,High School,"SQL,CSS,Java,JavaScript",5.0,3,0
C15555,J003,0.9,B.Tech,"Django,SQL,C++,Node.js,Swift,HTML",3.0,5,1
C15556,J004,4.4,B.Tech,"Azure,Python,Node.js,AWS,Java,GCP,Flask",2.0,5,0
C15557,J002,5.3,PhD,"Django,Java,Angular,Docker,Go,Azure,AWS",0.0,5,1
C15558,J003,0.0,High School,"Swift,Node.js,Flask",4.0,1,1
C15559,J002,2.7,M.Sc,"Django,Java,JavaScript,Node.js",3.0,3,0
C15560,J001,0.0,M.Tech,"Flask,Swift,Go,GCP,Kubernetes,AWS",0.0,4,1
C15561,J004,2.8,B.Sc,"CSS,Kotlin,Docker,Java,JavaScript,Angular",1.0,3,1
C15562,J001,3.0,High School,"JavaScript,Angular,GCP",3.0,6,0
C15563,J003,0.0,High School,"Flask,React,Kubernetes",1.0,3,0
C15564,J003,6.8,High School,"Swift,SQL,Docker",5.0,1,1
C15565,J001,3.6,M.Sc,"Java,SQL,GCP,C++,Node.js,Angular",3.0,4,1
C15566,J004,1.3,High School,"GCP,Node.js,JavaScript,HTML,C++",1.0,2,0
C15567,J001,5.9,M.Sc,"Kotlin,Java,Docker,Azure",1.0,2,1
C15568,J003,0.0,B.Tech,"AWS,CSS,Node.js,Swift,Azure,Django",1.0,1,0
C15569,J003,0.5,PhD,"Python,Docker,AWS,GCP,SQL",0.0,2,1
C15570,J001,0.0,M.Sc,"Swift,JavaScript,Azure",4.0,3,1
C15571,J004,6.6,B.Sc,"Python,Swift,Go,Azure,SQL,Django,AWS",1.0,4,0
C15572,J002,3.7,M.Sc,"Swift,JavaScript,Docker,HTML,C++,Node.js,SQL",0.0,4,0
C15573,J004,4.3,M.Tech,"Go,SQL,Java,GCP,Azure",1.0,3,0
C15574,J001,3.6,High School,"Azure,CSS,SQL,Go,C++",3.0,4,0
C15575,J002,4.1,M.Sc,"GCP,Go,Kotlin,CSS,JavaScript",2.0,6,1
C15576,J001,3.2,B.Tech,"JavaScript,Python,React,HTML,Azure,CSS",1.0,3,1
C15577,J002,3.5,M.Tech,"Python,GCP,Go,Node.js,Docker,Swift",1.0,2,0
C15578,J003,3.2,PhD,"Java,Azure,Kotlin",2.0,2,1
C15579,J003,1.8,B.Tech,"Flask,CSS,Docker,SQL,AWS,Go",0.0,2,0
C15580,J001,2.9,High School,"AWS,Flask,Angular,Azure,Go,Kubernetes,SQL",3.0,1,1
C15581,J003,3.5,B.Tech,"HTML,GCP,Django,Node.js,JavaScript,Flask,Kotlin",4.0,5,1
C15582,J004,3.2,Diploma,"CSS,AWS,SQL,Swift,C++",2.0,2,0
C15583,J003,0.0,PhD,"Swift,C++,CSS",2.0,3,0
C15584,J002,0.3,High School,"AWS,HTML,SQL",3.0,5,1
C15585,J002,5.2,B.Sc,"AWS,HTML,Python,Azure,React,Flask",0.0,2,1
C15586,J003,2.4,Diploma,"C++,Kotlin,Azure,AWS,Angular",4.0,4,0
C15587,J004,4.2,Diploma,"GCP,Python,Angular,Kubernetes,Azure",1.0,3,1
C15588,J003,0.8,B.Tech,"HTML,Kubernetes,Python",3.0,1,1
C15589,J002,0.1,B.Tech,"Java,GCP,Docker,SQL",4.0,2,1
C15590,J004,1.3,Diploma,"Swift,Azure,Kotlin",0.0,4,0
C15591,J004,2.6,M.Sc,"Node.js,Swift,Django",1.0,5,1
C15592,J003,1.7,High School,"AWS,Swift,Kubernetes,Docker",4.0,5,1
C15593,J004,5.6,M.Tech,"Node.js,Django,Docker",3.0,6,1
C15594,J001,3.4,High School,"Kotlin,Swift,Angular,Azure,Node.js,Java",4.0,5,0
C15595,J001,6.7,B.Tech,"React,GCP,Go,Django,Python,CSS,Angular",4.0,3,1
C15596,J004,3.8,M.Tech,"Kotlin,Python,Docker",5.0,4,0
C15597,J004,0.0,PhD,"Java,SQL,JavaScript,React",5.0,5,0
C15598,J004,5.1,Diploma,"Kotlin,Azure,Java",4.0,3,0
C15599,J002,0.0,High School,"Go,C++,AWS,Django",2.0,3,0
C15600,J002,3.5,PhD,"Kubernetes,Kotlin,React,Flask,Azure",3.0,6,0
C15601,J002,1.5,M.Tech,"Docker,JavaScript,SQL,C++,CSS",1.0,3,0
C15602,J004,7.3,PhD,"Java,Kubernetes,SQL,Flask,Angular,C++,CSS",1.0,5,1
C15603,J002,5.9,B.Sc,"CSS,JavaScript,Angular",2.0,3,0
C15604,J001,1.5,High School,"SQL,React,HTML,JavaScript",1.0,4,1
C15605,J001,2.7,PhD,"Node.js,HTML,Go,Azure,React,Java,Flask",4.0,4,1
C15606,J001,3.5,B.Tech,"Azure,React,Kubernetes,Python,CSS,Go,AWS",3.0,2,1
C15607,J004,4.7,Diploma,"React,Docker,Node.js,Python,Azure,SQL",2.0,3,1
C15608,J002,3.1,M.Sc,"Node.js,JavaScript,CSS,Django,Azure,Kotlin,Swift",5.0,2,0
C15609,J001,1.0,PhD,"React,Go,Node.js,Kubernetes",0.0,5,1
C15610,J004,1.6,B.Sc,"Azure,Flask,Python,GCP,Go,React,JavaScript",2.0,3,1
C15611,J001,3.0,PhD,"Node.js,SQL,Django",1.0,2,0
C15612,J004,5.5,High School,"C++,HTML,Azure,Kubernetes",5.0,3,0
C15613,J002,3.9,M.Sc,"Python,Docker,Swift,React,Django,C++,Angular",0.0,5,1
C15614,J001,1.5,PhD,"Angular,C++,Kotlin,HTML,Docker,React",0.0,1,1
C15615,J004,4.3,Diploma,"GCP,AWS,Kubernetes",1.0,1,1
C15616,J003,2.2,PhD,"Angular,Swift,Django",2.0,3,0
C15617,J001,4.8,B.Tech,"SQL,Flask,Azure,CSS,Python",3.0,1,1
C15618,J003,8.1,High School,"JavaScript,Go,Node.js,Kotlin,Java",4.0,2,0
C15619,J002,2.3,M.Sc,"Go,HTML,AWS,React",5.0,6,0
C15620,J001,4.6,PhD,"Swift,SQL,Angular,C++",1.0,1,0
C15621,J002,1.5,PhD,"Go,Django,Azure,HTML,C++,Docker,Flask",4.0,5,0
C15622,J004,2.8,B.Sc,"Swift,Docker,CSS,Flask,Java",0.0,4,1
C15623,J004,3.1,High School,"Go,Kotlin,GCP",0.0,1,1
C15624,J004,2.6,B.Tech,"AWS,Node.js,Kubernetes,Flask,JavaScript,SQL",0.0,3,0
C15625,J003,7.9,High School,"AWS,C++,Swift,SQL,Django",1.0,6,1
C15626,J003,2.4,High School,"SQL,CSS,Python,Java",1.0,2,0
C15627,J003,4.2,M.Tech,"CSS,C++,SQL",3.0,1,0
C15628,J001,0.0,PhD,"Go,HTML,AWS",5.0,3,1
C15629,J001,3.9,PhD,"Docker,AWS,C++,SQL",2.0,1,1
C15630,J001,5.3,High School,"Angular,Kotlin,AWS",3.0,1,0
C15631,J004,1.9,Diploma,"AWS,Java,Swift,Kotlin",3.0,6,0
C15632,J002,0.0,High School,"Kubernetes,Python,GCP,Docker,C++",0.0,2,0
C15633,J001,2.9,B.Sc,"C++,SQL,React,Angular,Python,Django",3.0,3,0
C15634,J003,3.0,M.Tech,"Swift,Docker,AWS,HTML,C++,SQL",5.0,3,0
C15635,J002,4.4,High School,"JavaScript,Swift,Python,Java,HTML",1.0,5,0
C15636,J003,7.0,M.Tech,"SQL,JavaScript,AWS,Flask,Django",2.0,5,0
C15637,J004,2.2,B.Sc,"Angular,Django,Python,AWS,Azure,Flask",5.0,3,0
C15638,J001,1.3,High School,"Swift,AWS,Kubernetes,C++",2.0,5,1
C15639,J001,0.7,PhD,"SQL,Flask,HTML,CSS,React,C++,Kotlin",4.0,5,1
C15640,J004,3.4,PhD,"Django,Node.js,AWS,Kotlin,Angular",3.0,2,0
C15641,J004,4.0,PhD,"C++,Flask,AWS,Java,Azure",3.0,5,0
C15642,J004,1.9,M.Tech,"Go,C++,CSS,Python,Angular",5.0,1,1
C15643,J002,4.6,M.Sc,"Angular,GCP,SQL,HTML",4.0,2,1
C15644,J004,3.9,PhD,"SQL,Python,GCP,Azure,Java,Go",0.0,4,0
C15645,J002,3.1,Diploma,"React,Angular,GCP,CSS",2.0,4,0
C15646,J001,1.2,B.Tech,"C++,Java,CSS,Azure",5.0,1,1
C15647,J003,2.0,B.Tech,"Docker,GCP,Java,AWS,Azure,Node.js,CSS",2.0,6,0
C15648,J002,0.0,B.Tech,"JavaScript,CSS,Django,SQL,Docker",3.0,4,0
C15649,J004,3.5,M.Tech,"HTML,Angular,Swift,Docker,Kotlin",0.0,5,0
C15650,J003,3.1,M.Tech,"Go,CSS,C++,Django",3.0,6,0
C15651,J001,3.4,High School,"GCP,SQL,Go,Swift",1.0,4,1
C15652,J004,4.0,Diploma,"CSS,Kubernetes,Swift,React",4.0,2,0
C15653,J002,3.8,M.Tech,"AWS,Kubernetes,CSS,Go,Python",3.0,6,0
C15654,J003,2.8,B.Tech,"GCP,SQL,Angular,Java",4.0,4,1
C15655,J001,3.1,B.Sc,"Java,Kubernetes,React,Angular,GCP,Swift",1.0,3,0
C15656,J004,0.2,PhD,"Python,GCP,Node.js,JavaScript,Swift",0.0,5,1
C15657,J002,1.8,Diploma,"Swift,Kotlin,Kubernetes,Azure",2.0,6,1
C15658,J004,3.1,High School,"Angular,Go,AWS",4.0,4,0
C15659,J003,1.5,PhD,"React,Kubernetes,Swift,AWS,Python",4.0,2,0
C15660,J002,4.7,M.Tech,"Azure,Flask,AWS,Docker,Swift,Kubernetes",3.0,3,1
C15661,J004,1.7,High School,"Go,Java,CSS",3.0,6,1
C15662,J002,3.4,High School,"Azure,Python,Django",5.0,4,1
C15663,J002,3.2,Diploma,"React,Angular,Node.js,Swift",0.0,2,1
C15664,J002,4.5,High School,"Azure,C++,Python,Node.js",0.0,3,0
C15665,J004,4.8,PhD,"CSS,AWS,Docker,HTML,Angular,Kubernetes,Flask",3.0,2,1
C15666,J002,4.4,M.Tech,"Azure,Angular,Docker,C++",5.0,6,1
C15667,J001,0.0,B.Sc,"Kotlin,C++,JavaScript,Python,Django",5.0,6,1
C15668,J004,5.4,M.Tech,"Kotlin,Django,Flask,Azure,Java,Angular",0.0,2,1
C15669,J004,6.1,B.Sc,"Kotlin,Node.js,Java,Django,CSS,C++,Docker",4.0,6,0
C15670,J004,2.0,Diploma,"Swift,Python,C++,JavaScript,CSS",2.0,1,0
C15671,J001,3.5,B.Tech,"HTML,GCP,JavaScript",3.0,6,1
C15672,J002,1.2,PhD,"Azure,C++,Node.js",5.0,3,0
C15673,J003,0.0,M.Sc,"JavaScript,Angular,Kotlin,Node.js,AWS,Java,Python",1.0,6,1
C15674,J002,1.5,High School,"Python,GCP,Flask,HTML,JavaScript,SQL",4.0,5,1
C15675,J002,1.9,M.Sc,"SQL,C++,Kotlin,GCP,AWS,Swift,Django",1.0,4,0
C15676,J003,2.3,M.Sc,"SQL,Django,Kubernetes,HTML,Kotlin,Node.js,Python",5.0,5,0
C15677,J003,1.1,Diploma,"Django,C++,Python,Docker,SQL",2.0,3,1
C15678,J002,1.5,Diploma,"Python,HTML,Kubernetes,Django",3.0,4,0
C15679,J004,3.0,PhD,"Python,Kotlin,AWS",5.0,5,0
C15680,J002,1.5,M.Tech,"Flask,React,Go,GCP,Docker,C++,Java",1.0,4,0
C15681,J004,4.1,High School,"Swift,HTML,C++,Azure",2.0,4,0
C15682,J003,4.4,PhD,"Kubernetes,JavaScript,Docker,Angular",2.0,5,1
C15683,J004,7.8,Diploma,"Flask,Swift,HTML,CSS",4.0,2,0
C15684,J003,5.3,B.Tech,"Kotlin,Kubernetes,CSS,AWS",1.0,2,0
C15685,J001,3.5,B.Sc,"Java,Docker,Azure,CSS,Kubernetes",5.0,4,1
C15686,J002,1.8,Diploma,"Azure,Node.js,Django",2.0,4,1
C15687,J004,3.6,High School,"Docker,Python,Flask,JavaScript,Azure",2.0,2,1
C15688,J001,3.7,B.Sc,"Java,CSS,GCP,Python",4.0,5,1
C15689,J004,2.0,B.Tech,"AWS,Java,HTML,GCP,Kubernetes,Python",1.0,5,1
C15690,J003,4.6,M.Tech,"Node.js,CSS,Kotlin,Kubernetes,GCP,Go",0.0,4,0
C15691,J003,0.2,B.Tech,"Flask,GCP,SQL,JavaScript",0.0,5,0
C15692,J001,2.5,Diploma,"Kubernetes,SQL,CSS,Go",3.0,1,1
C15693,J001,4.1,PhD,"Azure,Flask,Java,SQL,Swift,Kotlin,Go",4.0,4,1
C15694,J002,2.4,PhD,"GCP,Java,Kubernetes,Python,React",5.0,1,0
C15695,J003,2.6,High School,"C++,Flask,Kubernetes",5.0,1,0
C15696,J004,2.7,PhD,"Python,Kubernetes,Azure",0.0,5,1
C15697,J004,1.3,B.Sc,"Django,Docker,SQL",5.0,5,0
C15698,J002,5.3,Diploma,"Flask,Django,Angular",2.0,2,0
C15699,J003,1.0,B.Tech,"CSS,C++,HTML,JavaScript,Docker,Azure",5.0,2,0
C15700,J002,3.6,PhD,"C++,Django,Python,Azure,SQL",4.0,6,0
C15701,J002,3.8,M.Tech,"GCP,Angular,Go,Django,HTML,Kotlin",0.0,3,0
C15702,J001,1.1,High School,"Flask,Swift,Django,AWS,Kotlin,JavaScript",1.0,3,1
C15703,J001,3.1,PhD,"C++,Kotlin,Flask,Java,SQL,Angular",0.0,3,1
C15704,J004,1.2,High School,"Azure,Python,Node.js,SQL,Flask",3.0,1,1
C15705,J001,5.8,High School,"Kotlin,Kubernetes,Angular,Python,Docker,React,Flask",5.0,2,1
C15706,J001,0.7,High School,"Flask,React,Angular,SQL,Kotlin",2.0,2,0
C15707,J001,1.7,M.Sc,"Docker,GCP,Kotlin",1.0,1,1
C15708,J004,0.6,Diploma,"HTML,Django,Kubernetes,React,Swift,Node.js,Go",1.0,4,0
C15709,J003,0.3,Diploma,"React,Django,Kubernetes,Java",0.0,2,0
C15710,J001,6.2,Diploma,"Node.js,Flask,Python,Azure,SQL,React,Go",1.0,5,1
C15711,J002,4.1,High School,"JavaScript,Flask,Kubernetes,AWS,Node.js,C++,GCP",2.0,2,0
C15712,J004,3.3,Diploma,"Python,C++,SQL,Angular,Django,CSS,React",3.0,3,0
C15713,J002,1.7,PhD,"Go,Angular,Kotlin,SQL,Django,AWS",1.0,2,0
C15714,J001,4.8,M.Tech,"Kubernetes,Python,Java,Django",3.0,5,0
C15715,J001,1.4,M.Tech,"Swift,Java,Go",1.0,5,1
C15716,J003,4.6,M.Tech,"Go,Kotlin,JavaScript",0.0,5,0
C15717,J002,1.3,M.Sc,"Python,CSS,Java,Go,React",1.0,5,1
C15718,J002,1.7,High School,"AWS,Kubernetes,Swift,HTML,SQL,Kotlin",0.0,6,1
C15719,J001,4.5,B.Sc,"Go,Java,AWS,Docker,GCP,C++,Flask",0.0,6,1
C15720,J002,4.7,B.Tech,"Python,Kotlin,Azure,Django",4.0,4,1
C15721,J004,4.2,M.Sc,"Django,Python,C++,Azure",5.0,5,1
C15722,J002,0.9,M.Sc,"JavaScript,AWS,Flask",1.0,2,0
C15723,J002,2.1,M.Tech,"Flask,Node.js,CSS,Go,Swift,Angular,Azure",0.0,1,0
C15724,J003,3.3,High School,"AWS,SQL,JavaScript,Kubernetes,Docker,Python,Node.js",5.0,6,0
C15725,J001,1.3,Diploma,"Angular,Flask,GCP,HTML,Django,Java",2.0,6,0
C15726,J001,5.7,M.Tech,"JavaScript,Go,AWS,Java,Node.js,Swift",5.0,6,0
C15727,J002,0.0,High School,"SQL,Flask,CSS,C++,Azure,AWS",2.0,4,1
C15728,J003,1.4,Diploma,"React,Python,HTML,Kotlin,SQL",5.0,3,0
C15729,J001,2.0,M.Tech,"SQL,Django,Node.js,GCP,C++",5.0,5,0
C15730,J003,0.0,B.Sc,"Go,CSS,Angular,Docker,Python,JavaScript,C++",1.0,6,0
C15731,J003,0.2,B.Tech,"AWS,HTML,Flask,Python,JavaScript,Go,GCP",4.0,3,1
C15732,J002,4.3,B.Tech,"Kotlin,SQL,Python,Azure,GCP,React",3.0,1,1
C15733,J004,3.1,High School,"Azure,CSS,Node.js,C++",2.0,3,0
C15734,J003,6.1,Diploma,"Python,CSS,Java,React,Kubernetes,Azure",2.0,3,1
C15735,J001,6.1,High School,"Go,AWS,Swift,Django",1.0,1,1
C15736,J001,3.9,PhD,"Java,Angular,JavaScript,GCP,Docker",0.0,3,1
C15737,J004,3.6,Diploma,"Java,Go,SQL,Python,AWS,Node.js",2.0,1,1
C15738,J004,3.1,B.Sc,"Swift,HTML,Kubernetes",0.0,3,0
C15739,J001,0.0,Diploma,"HTML,JavaScript,React,Swift",2.0,3,1
C15740,J003,0.2,PhD,"Go,Kubernetes,Azure,HTML,CSS,Swift,Python",0.0,2,0
C15741,J003,3.2,Diploma,"Angular,HTML,Node.js,JavaScript,C++,Azure,Django",2.0,1,1
C15742,J002,4.2,M.Sc,"Angular,Python,Swift,Node.js,C++,GCP",0.0,6,1
C15743,J003,3.6,Diploma,"Node.js,Docker,Swift",5.0,6,1
